ID,results3,minority,denied
708639,-0.7674107762949259,0,1
759781,-0.6348636735229325,0,1
757565,-1.2380244930624618,0,1
712242,-1.0600392340410947,0,1
705548,-0.9113211589141457,0,1
708138,1.6697813593710444,0,1
702791,1.421013975519358,0,1
805950,0.5377715456247482,0,1
780977,-0.5152791142031361,0,1
781372,2.1332277446206693,0,1
776276,-0.6044164566353024,0,1
778836,-0.720587447524172,0,1
780259,1.634315768125263,0,1
710613,1.315432338518979,0,1
756669,-0.5907707538040046,0,1
780746,-0.4963338552848806,0,1
705368,-0.8326736667423301,0,1
713097,-0.811758938477551,0,1
713767,-0.19266518782508127,0,1
763819,-1.2836752763976609,0,1
787456,-0.30132491697285585,0,1
707435,0.8980250687902097,0,1
707056,1.2273384486671737,1,1
782896,-0.8747870590086009,0,1
705377,-0.18199687574596515,0,1
708185,-0.9300775310900746,0,1
804807,0.9776183034268054,0,1
707293,0.7200985176820719,0,1
705075,-0.27450578318587615,1,1
801849,-0.7548004168581911,0,1
802110,0.9382512897100802,0,1
705822,-0.4076282800407338,0,1
712122,-0.9954822777237778,0,1
708625,-0.7160313510860097,0,1
805944,1.6214618825152378,0,1
707689,-0.6349990421756442,0,1
709168,0.7935458242658556,0,1
799258,-1.1856878851420931,0,1
777218,-0.6387509308906962,0,1
706684,-0.8627907742120424,0,1
781106,3.168896155878068,0,1
783375,-0.5133035506446466,0,1
714056,0.6913460767024374,0,1
782869,-0.6720043222292561,0,1
710107,2.5335684197878026,0,1
707367,-0.8485979490835114,1,1
770092,-0.5640371764927836,0,1
703961,-1.159959543003549,0,1
773498,1.0095789666265502,0,1
780929,-0.6334201575844287,0,1
709683,-0.4350718376577484,1,1
706634,-0.8545872670198427,0,1
750999,-0.4275519800704697,0,1
764392,-0.716029004880765,0,1
760253,0.28211835784410444,0,1
800802,0.7469776377930092,0,1
768166,-0.9024341745053923,1,1
703985,0.8864479072574089,0,1
780158,0.06991193730773754,0,1
801334,0.3516039015520044,0,1
778907,1.8220577784416334,1,1
803113,2.5028729395946314,0,1
750884,-0.37559990554605294,0,1
711966,-0.7008655136319963,1,1
713486,0.9583626158198993,1,1
711841,-0.4831914855251076,0,1
706094,-0.32002960236616695,0,1
703761,-0.6379177517246313,0,1
706513,0.9492098863523423,0,1
707559,2.052011046112989,0,1
768143,-0.4715023473532636,0,1
712461,-0.17099539828507584,0,1
760463,-0.17280981311683677,0,1
750951,-0.6288003264684272,0,1
776274,-0.33023730682396746,0,1
774647,1.307929086135001,0,1
751465,-0.6162842432791477,0,1
773504,-0.13733376122742924,0,1
708381,-0.4400222703014288,0,1
774635,-0.8983534707699115,1,1
807004,1.2767775488193358,0,1
802214,2.8662501417785125,0,1
706069,0.8837567292540204,0,1
781457,-0.8178641705899508,0,1
774284,-0.6546941570137741,0,1
754519,-0.8635890812161395,0,1
805606,2.574113515283481,0,1
779654,1.3791857138195063,0,1
752660,-0.7393087876883018,0,1
803298,-0.8538097877914095,0,1
781045,-0.9032752944052498,0,1
714312,-0.21124771762254213,0,1
703164,-0.76885695398432,0,1
707675,-1.2524746117762895,0,1
704223,-0.7479226764635288,0,1
754723,0.22799123846319924,0,1
779664,-1.1073490836757292,0,1
707707,0.9797192107738893,0,1
803559,0.236688853762702,0,1
752478,1.613699342521235,0,1
712169,2.9365986547604805,0,1
751350,-1.2667990534599314,0,1
