ID,results2,minority,denied
708639,-0.767410776236527,0,1
759781,-0.6348636734228881,0,1
757565,-1.2361789145664446,0,1
712242,-1.0600392341698393,0,1
705548,-0.9114519228750269,0,1
708138,1.6459389707028325,0,1
702791,1.381331081703577,0,1
805950,0.5385182392042165,0,1
780977,-0.5152791141983747,0,1
781372,2.1093853561069875,0,1
776276,-0.6044164565956989,0,1
778836,-0.7205874475104947,0,1
780259,1.6104733795495227,0,1
710613,1.3154323387685005,0,1
756669,-0.5907707538486394,0,1
780746,-0.4352685181128484,0,1
705368,-0.8326736666433484,0,1
713097,-0.8117589382279018,0,1
713767,-0.19266518755538264,0,1
763819,-1.28354451205657,0,1
787456,-0.30132491659211313,0,1
707435,0.8980962923148206,0,1
707056,1.2409141465816353,1,1
782896,-0.8746562945389214,0,1
705377,-0.18199687495097727,0,1
708185,-0.9300063078063967,0,1
804807,0.95550061627821,0,1
707293,0.7200985168345082,0,1
705075,-0.2745057824925097,1,1
801849,-0.7548004175006908,0,1
802110,0.9382512898280533,0,1
705822,-0.40762828003641954,0,1
712122,-0.9954822775828114,0,1
708625,-0.7160313511942609,0,1
805944,1.569003789109434,0,1
707689,-0.6349990419769296,0,1
709168,0.7935458244506182,0,1
799258,-1.1856878850418997,0,1
777218,-0.6387509304984365,0,1
706684,-0.8626600098953672,0,1
781106,3.0925956739396336,0,1
783375,-0.537129559293377,0,1
714056,0.6914768407794711,0,1
782869,-0.672004322271502,0,1
710107,2.5097260309757465,0,1
707367,-0.8485979493385707,1,1
770092,-0.5640371767537371,0,1
703961,-1.1599595435713266,0,1
773498,1.0098587134932733,0,1
780929,-0.6492606616540656,0,1
709683,-0.4350718376269433,1,1
706634,-0.8535509494633661,0,1
750999,-0.4275519798206517,0,1
764392,-0.716029004999211,0,1
760253,0.2821183581541578,0,1
800802,0.747724331799164,0,1
768166,-0.9025649387141145,1,1
703985,0.8864479072645863,0,1
780158,0.06991193714139637,0,1
801334,0.3516039018033765,0,1
778907,1.7982153903577447,1,1
803113,2.479777244437337,0,1
750884,-0.3748170835438408,0,1
711966,-0.7008655133669716,1,1
713486,0.9583626161112735,1,1
711841,-0.48319148533276063,0,1
706094,-0.31989883795491764,0,1
703761,-0.6379177514129057,0,1
706513,0.9492098850250617,0,1
707559,2.028168657589283,0,1
768143,-0.47150234688957227,0,1
712461,-0.17099539741854453,0,1
760463,-0.11174447608582888,0,1
750951,-0.6288003263109545,0,1
776274,-0.33023730616896774,0,1
774647,1.2842174623060272,0,1
751465,-0.6163330741488396,0,1
773504,-0.13733376138986925,0,1
708381,-0.44002227033248903,0,1
774635,-0.8976114858910583,1,1
807004,1.2767775487047368,0,1
802214,2.8431544468988394,0,1
706069,0.8730777292476,0,1
781457,-0.8177334059621725,0,1
774284,-0.6546941565266685,0,1
754519,-0.8635890817285992,0,1
805606,2.550271126584541,0,1
779654,1.3791857136144494,0,1
752660,-0.7393087876690341,0,1
803298,-0.8538097876713542,0,1
781045,-0.8965521781891124,0,1
714312,-0.21050102403499746,0,1
703164,-0.7677888154556392,0,1
707675,-1.2524746120968768,0,1
704223,-0.7479226767391557,0,1
754723,0.17627513051016014,0,1
779664,-1.1073490833074189,0,1
707707,0.9823306360229043,0,1
803559,0.2367513687668052,0,1
752478,1.5740164490893835,0,1
712169,2.9127562660308324,0,1
751350,-1.266799053835604,0,1
787396,-1.390270979860398,0,1
705816,-1.2874640954002692,0,1
713807,0.7199699494868399,0,1
708999,-0.5384096127062757,0,1
710820,-1.0897699436608008,0,1
703690,-0.7905559508806727,0,1
713734,0.05125201493349585,0,1
715182,1.5284291935801784,0,1
704619,1.6796277784799316,0,1
762389,0.7481994959811771,0,1
767508,-0.6580359468733313,0,1
712007,2.226401930592838,0,1
768365,0.5741781268210724,0,1
754493,-1.0649183494186012,0,1
805699,-0.8830259586837563,0,1
806783,1.9360012670920335,0,1
713760,1.6098059508441396,1,1
779598,0.8615597866442113,0,1
803456,1.9771947359136504,0,1
768048,2.0561721991759936,0,1
781118,-0.0937672223751212,0,1
710859,0.872434762100218,0,1
709948,-0.611474643350755,0,1
711122,0.8814742043537414,0,1
777974,-0.5027353300813276,0,1
715168,-0.3865440246971201,0,1
705592,-0.9030376136870772,0,1
759959,1.2065911809582748,0,1
769251,1.059249351941862,0,1
801230,0.28052213988767233,1,1
779363,1.5040204347203976,0,1
751707,-0.8655980074557801,0,1
711110,-0.8602984029397573,0,1
802236,3.5481452353594753,0,1
709249,0.6224570968127789,0,1
754532,-0.3181497867967312,0,1
710362,0.7734131493104293,0,1
704123,-0.9061089119594451,0,1
775085,0.6140957027323024,0,1
708797,-0.6509198744266254,0,1
705645,-0.7366004614805837,0,1
790161,-0.431983785474127,0,1
779886,-0.5834685266432467,0,1
713662,2.1139199003785962,0,1
708483,3.0613000738053455,0,1
759972,-0.580726439457901,0,1
708723,-1.0844315420492303,0,1
710838,-0.794596894860902,0,1
753811,-0.6655783799875647,0,1
776401,-0.7289267927407579,0,1
781646,0.609165588052083,0,1
752723,-0.1127968304330722,0,1
801586,-0.7141526485502172,0,1
782972,1.4056087898814158,0,1
776376,1.8254803253770704,0,1
783485,-0.763885782279431,0,1
805233,-0.4178641346927136,0,1
755593,-0.7809653768686367,0,1
706307,-0.7701790733226949,0,1
710511,1.3578601872380003,0,1
710454,-0.839390143705833,0,1
711492,-0.31405717848069886,0,1
705373,-0.30146196082559434,0,1
779075,0.7433914764258296,0,1
807501,0.5730624748815971,0,1
780790,-0.8475389126409965,0,1
707109,-0.45666858999707566,0,1
710734,-1.0136363552883956,0,1
704830,-0.9414836390647112,0,1
752662,-0.3577353192040238,0,1
803392,-0.6069384171897221,0,1
705472,1.0682972389081984,0,1
711638,-1.3192030939642645,0,1
800644,2.911246999768348,0,1
803878,1.6351489463621962,0,1
710536,0.6621686659751742,0,1
706533,-0.5115860077697512,0,1
707889,-0.680031891911512,0,1
709686,1.069349767780251,0,1
756758,-0.2965017521441152,0,1
707913,1.1234948956788997,0,1
767175,-0.8297874609261752,0,1
711186,0.9373559634982238,1,1
712369,0.8230077887571197,0,1
805360,0.10648074727941576,0,1
708201,-0.5301559300139399,0,1
801292,2.4637500037072937,0,1
782578,-0.3251358866092871,0,1
767274,-0.8853207589157405,0,1
781651,0.9967978328557161,0,1
756414,-0.9793868879663858,0,1
706582,1.7197215202072278,0,1
782232,-1.0836167438354616,0,1
783482,1.0213424950502918,1,1
767441,-0.8836826136760932,0,1
706304,-1.0173620946633235,0,1
774742,-0.7017066066070609,0,1
781734,-0.5849759403644614,0,1
709049,0.41248478660935345,0,1
711406,-0.7346208019170227,0,1
706961,-0.06152341166350883,0,1
705808,-0.18721456203708411,0,1
709453,-0.8787524241054385,0,1
784851,1.2954219647917646,0,1
706212,-1.0659295792005326,0,1
788584,-0.7509106211595334,0,1
783166,-0.577450949421738,0,1
756511,-1.0381812417182041,0,1
761272,-0.5246564606434669,0,1
712465,-0.3657689610120908,0,1
751447,-0.0446308267861833,0,1
757251,-0.887688807251832,0,1
710879,2.2141497973497457,0,1
781919,-0.8968220681795218,0,1
706158,1.0333075300355614,1,1
714316,1.0379161625919293,0,1
707861,1.1848690478836303,0,1
806577,0.7550589031814932,0,1
706134,1.30221226507057,0,1
708594,-0.9295247054434528,0,1
806718,0.3666989218012106,0,1
706324,-0.8990518019106237,0,1
784246,1.4498272476736094,0,1
709124,1.0741501374746383,0,1
801473,2.183840797710786,0,1
